sqft,url,price,locality,postalCode,Type,Year built,Heating,Cooling,Parking,Price/sqft,beds,baths,timeOnZillow,views,saves,zestimate,rentalZestimate,ele_rating,ele_dist,mid_rating,mid_dist,high_rating,high_dist,original_city
"1,654",https://www.zillow.com/homedetails/2326-Bluebell-Ave-San-Jose-CA-95122/19730508_zpid/,"$969,900",San Jose,95122,Single Family,1962,"Forced air, Gas",None,0,$586,5,3.0,2 days,515,6,"$1,024,922","$3,500/mo",2,0.5 mi,4,1.2 mi,3,0.5 mi,san-jose-ca
"1,676",https://www.zillow.com/homedetails/5383-Gerine-Blossom-Dr-San-Jose-CA-95123/19825294_zpid/,"$989,000",San Jose,95123,Single Family,1976,Forced air,No Data,0,$590,4,2.0,8 days,"2,278",98,"$1,034,192","$3,750/mo",4,0.6 mi,4,0.6 mi,6,0.5 mi,san-jose-ca
"1,260",https://www.zillow.com/homedetails/1146-S-7th-St-San-Jose-CA-95112/19714258_zpid/,"$699,000",San Jose,95112,Single Family,1910,None,None,0,$555,2,1.0,3 days,809,15,"$713,799","$3,200/mo",2,0.6 mi,3,3.3 mi,6,3.3 mi,san-jose-ca
"1,012",https://www.zillow.com/homedetails/331-Kenbrook-Cir-San-Jose-CA-95111/19739172_zpid/,"$525,000",San Jose,95111,Condo,1987,"Forced air, Gas",None,0,$519,2,2.0,2 days,341,23,"$540,000","$2,700/mo",3,0.2 mi,4,1.2 mi,5,0.8 mi,san-jose-ca
"1,938",https://www.zillow.com/homedetails/1115-S-Baywood-Ave-San-Jose-CA-95128/19587084_zpid/,"$1,499,000",San Jose,95128,Single Family,1966,"Forced air, Gas",None,0,$773,4,3.0,3 days,918,54,"$1,599,466","$4,195/mo",7,0.3 mi,4,0.1 mi,6,1.1 mi,san-jose-ca
"1,080",https://www.zillow.com/homedetails/1572-Cross-Way-San-Jose-CA-95125/19684216_zpid/,"$825,000",San Jose,95125,Single Family,1953,"Forced air, Electric",None,0,$764,3,2.0,38 days,"5,428",175,"$850,345","$3,500/mo",2,0.3 mi,5,1.4 mi,7,1.3 mi,san-jose-ca
"1,585",https://www.zillow.com/homedetails/1922-Jonathan-Ave-San-Jose-CA-95125/19686496_zpid/,"$1,599,000",San Jose,95125,Single Family,1948,"Forced air, Gas",Central,0,"$1,009",3,2.0,5 days,"1,495",82,"$1,531,706","$4,000/mo",8,1.4 mi,5,0.8 mi,7,0.8 mi,san-jose-ca
"2,240",https://www.zillow.com/homedetails/6631-Bubblingwell-Pl-San-Jose-CA-95120/19835709_zpid/,"$1,698,000",San Jose,95120,Single Family,1969,Forced air,Central,0,$758,4,3.0,30 days,"8,277",421,"$1,755,803","$4,350/mo",9,0.9 mi,8,0.5 mi,9,0.3 mi,san-jose-ca
"1,162",https://www.zillow.com/homedetails/940-Bellhurst-Ave-San-Jose-CA-95122/19715448_zpid/,"$549,369",San Jose,95122,Townhouse,1971,Forced air,None,0,$473,3,2.0,8 days,"2,058",65,"$566,980","$3,000/mo",3,0.3 mi,3,0.6 mi,9,0.3 mi,san-jose-ca
960,https://www.zillow.com/homedetails/2925-Florence-Ave-APT-60-San-Jose-CA-95127/89474131_zpid/,"$399,888",San Jose,95127,Townhouse,1964,"Wall, Gas",None,0,$417,3,2.0,8 days,"2,192",73,"$411,344","$2,800/mo",5,0.3 mi,4,1.1 mi,4,0.3 mi,san-jose-ca
"1,167",https://www.zillow.com/homedetails/997-Prevost-St-San-Jose-CA-95125/19578165_zpid/,"$1,149,000",San Jose,95125,Single Family,1929,"None, Forced air",Central,0,$985,2,1.0,2 days,250,22,"$1,149,007","$3,400/mo",5,0.8 mi,3,2.3 mi,6,2.2 mi,san-jose-ca
"11,219",https://www.zillow.com/homedetails/Villa-12-Villas-At-La-Montana-San-Jose-Del-Cabo-CA-23406/2077702033_zpid/,"$10,000,000",Del Cabo,23406,Single Family,2018,Electric,No Data,0,$891,5,7.0,6 days,"1,532",53,"$1,149,007","$3,400/mo",5,0.8 mi,3,2.3 mi,6,2.2 mi,san-jose-ca
"1,268",https://www.zillow.com/homedetails/735-Creekfield-Dr-San-Jose-CA-95136/19700568_zpid/,"$999,999",San Jose,95136,Single Family,1983,"Forced air, Electric",Central,0,$789,3,2.0,3 days,705,43,"$1,055,651","$3,450/mo",5,0.6 mi,5,1.5 mi,4,1.5 mi,san-jose-ca
975,https://www.zillow.com/homedetails/2599-Easton-Ln-APT-107-San-Jose-CA-95133/19573154_zpid/,"$499,800",San Jose,95133,Condo,1981,Forced air,None,0,$513,2,2.0,3 days,639,32,"$519,947","$2,600/mo",5,0.4 mi,4,1.3 mi,4,1.5 mi,san-jose-ca
"1,179",https://www.zillow.com/homedetails/797-Cypress-Ave-San-Jose-CA-95117/19605924_zpid/,"$1,249,000",San Jose,95117,Single Family,1958,Other,Central,0,"$1,059",3,2.0,3 days,972,40,"$1,348,987","$3,700/mo",5,0.1 mi,4,1 mi,6,2 mi,san-jose-ca
"1,050",https://www.zillow.com/homedetails/100-W-57th-St-APT-10G-New-York-NY-10019/72519036_zpid/,"$295,000",New York,10019,Condo,1962,No Data,Central,0,$281,1,2,82 days,"52,000","1,427","$125,094","$3,394/mo",10,0.3 mi,2,2.1 mi,9,2.3 mi,new-york-ny
,https://www.zillow.com/homedetails/415-Central-Park-W-New-York-NY-10025/119987678_zpid/,"$299,500",New York,10025,Condo,1926,No Data,No Data,0,0,1,1,9 days,"9,408",438,"$438,708","$4,000/mo",6,0.5 mi,1,0.3 mi,9,2.3 mi,new-york-ny
"20,000",https://www.zillow.com/homedetails/12-E-69th-St-New-York-NY-10021/31533674_zpid/,"$79,000,000",New York,10021,Single Family,1910,No Data,Central,0,"$3,950",6,8,779 days,"56,207",680,"$28,960,681","$22,000/mo",10,0.5 mi,2,1.6 mi,9,2.8 mi,new-york-ny
950,https://www.zillow.com/homedetails/100-W-57th-St-APT-17J-New-York-NY-10019/79497859_zpid/,"$299,000",New York,10019,Condo,1962,No Data,Central,0,$315,2,1,5 days,"5,101",272,"$479,081","$2,400/mo",10,0.3 mi,2,2.1 mi,9,2.3 mi,new-york-ny
"5,150",https://www.zillow.com/homedetails/30-Tricia-Way-Staten-Island-NY-10307/32374809_zpid/,"$1,775,000",Staten Island,10307,Single Family,1991,"Baseboard, Gas",Central,0,$345,5,4,17 days,"13,460",422,"$1,660,709","$1,650/mo",7,0.5 mi,10,0.7 mi,4,3 mi,new-york-ny
"6,400",https://www.zillow.com/homedetails/56-Leonard-St-PENTHOUSE-53-New-York-NY-10013/219637375_zpid/,"$27,500,000",New York,10013,Condo,2015,No Data,Central,0,"$4,297",4,6,25 days,"13,128",428,"$15,779,389","$35,000/mo",10,0.4 mi,2,5.6 mi,9,1.6 mi,new-york-ny
"1,262",https://www.zillow.com/homedetails/2-E-55th-St-1035-New-York-NY-10022/2080347368_zpid/,"$290,000",New York,10022,Condo,1903,No Data,No Data,0,$230,2,3,192 days,"48,442",766,"$15,779,389","$35,000/mo",10,0.4 mi,2,5.6 mi,9,1.6 mi,new-york-ny
"6,500",https://www.zillow.com/homedetails/4506-Delafield-Ave-Bronx-NY-10471/29852644_zpid/,"$2,890,000",Bronx,10471,Single Family,1990,"Forced air, Gas",Central,0,$445,6,6,10 days,"5,101",284,"$2,128,549","$2,350/mo",8,0.8 mi,5,0.5 mi,9,1.6 mi,new-york-ny
"1,750",https://www.zillow.com/homedetails/66-Crosby-St-APT-2E-New-York-NY-10012/79493955_zpid/,"$3,500,000",New York,10012,Condo,1900,No Data,Central,0,"$2,000",2,2,10 days,"3,973",368,"$1,164,358","$3,895/mo",9,0.2 mi,2,5 mi,9,1.3 mi,new-york-ny
"70,820",https://www.zillow.com/homedetails/1125-5th-Ave-New-York-NY-10128/31540851_zpid/,"$50,000,000",New York,10128,Condo,1925,No Data,Central,0,$706,6,7,393 days,"20,738",449,"$2,415,715","$8,200/mo",7,0.4 mi,2,0.7 mi,9,4 mi,new-york-ny
"2,200",https://www.zillow.com/homedetails/1084-2nd-Ave-41F-New-York-NY-10022/244822635_zpid/,"$689,000",New York,10022,Single Family,1968,No Data,Central,0,$313,3,3,95 days,"32,452",698,"$1,074,152","$3,215/mo",10,0.1 mi,2,1.9 mi,9,2.6 mi,new-york-ny
"8,054",https://www.zillow.com/homedetails/432-Park-Ave-82-New-York-NY-10022/2078304565_zpid/,"$90,000,000",New York,10022,Condo,2015,No Data,No Data,0,"$11,175",6,8,54 days,"80,842",830,"$21,627,642","$3,215/mo",10,0.1 mi,2,1.9 mi,9,2.6 mi,new-york-ny
"1,234",https://www.zillow.com/homedetails/2666-Miles-Ave-P1-Bronx-NY-10465/29849704_zpid/,"$299,000",Bronx,10465,Condo,1996,"Baseboard, Gas",Wall,0,$242,2,2,445 days,"14,986",565,"$464,071","$2,150/mo",6,0.6 mi,9,0.8 mi,2,1.8 mi,new-york-ny
"7,130",https://www.zillow.com/homedetails/111-W-57th-St-PENTHOUSE-72-New-York-NY-10019/2077908081_zpid/,"$66,000,000",New York,10019,Condo,2020,No Data,No Data,0,"$9,257",4,6,23 days,"29,977",761,"$11,637,128","$2,150/mo",6,0.6 mi,9,0.8 mi,2,1.8 mi,new-york-ny
"3,775",https://www.zillow.com/homedetails/104-32-212th-St-Queens-Village-NY-11429/2077859354_zpid/,"$624,999",Queens Village,11429,Single Family,1920,"Forced air, Gas",Wall,0,$166,3,3,19 days,"8,941",379,"$610,571","$2,150/mo",6,0.6 mi,9,0.8 mi,2,1.8 mi,new-york-ny
"1,075",https://www.zillow.com/homedetails/420-E-51st-St-New-York-NY-10022/89668934_zpid/,"$495,000",New York,10022,Condo,1962,No Data,No Data,0,$460,2,2,207 days,"19,755",544,"$881,233","$3,605/mo",10,0.3 mi,2,2.2 mi,9,2.4 mi,new-york-ny
600,https://www.zillow.com/homedetails/100-W-57th-St-17-B-New-York-NY-10019/2145056270_zpid/,"$137,000",New York,10019,Condo,1962,No Data,Central,0,$228,1,1,367 days,"25,156",500,"$656,692","$2,750/mo",6,0.8 mi,2,2.3 mi,9,2.1 mi,new-york-ny
"9,000",https://www.zillow.com/homedetails/21540-27th-Ave-Bayside-NY-11360/32058270_zpid/,"$4,500,000",Bayside,11360,Single Family,1960,Other,Central,0,$500,6,9,241 days,"15,136",435,"$4,106,093","$4,200/mo",10,0.6 mi,8,1.4 mi,5,0.7 mi,new-york-ny
"1,360",https://www.zillow.com/homedetails/450-Richmond-Hill-Rd-Staten-Island-NY-10314/32316872_zpid/,"$445,900",Staten Island,10314,Townhouse,1989,"Forced air, Gas",Central,0,$328,2,2,2 days,"1,253",80,"$448,638","$2,400/mo",7,0.4 mi,7,0.7 mi,2,3.4 mi,new-york-ny
"13,000",https://www.zillow.com/homedetails/12-E-63rd-St-New-York-NY-10065/2099424678_zpid/,"$67,000,000",New York,10065,Townhouse,1910,No Data,Central,0,"$5,154",7,11,635 days,"33,785",727,"$16,255,706","$170,746/mo",10,0.4 mi,2,1.9 mi,9,2.5 mi,new-york-ny
"1,810",https://www.zillow.com/homedetails/135-W-53rd-St-20C-New-York-NY-10019/2077667042_zpid/,$--,New York,10019,Condo,No Data,No Data,No Data,No,0,3,3,3 days,"1,785",93,"$2,285,873","$170,746/mo",10,0.4 mi,2,1.9 mi,9,2.5 mi,new-york-ny
900,https://www.zillow.com/homedetails/100-W-57th-St-APT-5R-New-York-NY-10019/2078079062_zpid/,"$204,000",New York,10019,Condo,1962,No Data,Central,0,$227,1,1,37 days,"22,691",641,"$753,075","$170,746/mo",10,0.4 mi,2,1.9 mi,9,2.5 mi,new-york-ny
"2,000",https://www.zillow.com/homedetails/46-Circle-Loop-D-Staten-Island-NY-10304/217911961_zpid/,"$135,000",Staten Island,10304,Townhouse,2000,"Forced air, Gas",Central,0,$68,3,3,38 days,"26,064",667,"$753,075","$170,746/mo",10,0.4 mi,2,1.9 mi,9,2.5 mi,new-york-ny
"4,024",https://www.zillow.com/homedetails/15-Central-Park-W-PENTHOUSE-41-New-York-NY-10023/2080536047_zpid/,"$48,000,000",New York,10023,Condo,2007,No Data,Central,0,"$11,928",3,4,203 days,"13,772",426,"$6,252,749","$170,746/mo",10,0.4 mi,2,1.9 mi,9,2.5 mi,new-york-ny
450,https://www.zillow.com/homedetails/100-W-57th-St-APT-7Q-New-York-NY-10019/2078638354_zpid/,"$109,999",New York,10019,Condo,1962,No Data,Central,0,$244,Studio,1,19 days,"8,960",327,"$424,527","$170,746/mo",10,0.4 mi,2,1.9 mi,9,2.5 mi,new-york-ny
"14,825",https://www.zillow.com/homedetails/8-E-62nd-St-New-York-NY-10065/31533267_zpid/,"$65,000,000",New York,10065,Townhouse,1910,No Data,No Data,0,"$4,384",6,8,23 days,"21,008",537,"$33,742,521","$22,000/mo",10,0.5 mi,2,1.9 mi,9,2.4 mi,new-york-ny
900,https://www.zillow.com/homedetails/100-W-57th-St-19N-New-York-NY-10019/72519071_zpid/,"$219,000",New York,10019,Condo,1962,No Data,Central,0,$243,1,1,100 days,"7,953",323,"$125,320","$3,200/mo",10,0.3 mi,2,2.1 mi,9,2.3 mi,new-york-ny
"2,080",https://www.zillow.com/homedetails/60-Coddington-Ave-Staten-Island-NY-10306/32336641_zpid/,"$650,000",Staten Island,10306,Single Family,1958,Gas,No Data,0,$313,5,4,2 days,"1,165",53,"$598,000","$1,800/mo",7,0.3 mi,5,0.9 mi,4,0.4 mi,new-york-ny
900,https://www.zillow.com/homedetails/100-W-57th-St-11R-New-York-NY-10019/2078461494_zpid/,"$299,000",New York,10019,Condo,1962,No Data,Central,0,$332,1,1,65 days,"7,760",406,"$761,711","$1,800/mo",7,0.3 mi,5,0.9 mi,4,0.4 mi,new-york-ny
,https://www.zillow.com/homedetails/1200-E-53rd-St-APT-5K-Brooklyn-NY-11234/2077914175_zpid/,"$300,000",Brooklyn,11234,Condo,1966,No Data,No Data,0,0,3,2,24 days,"14,232",309,"$220,696","$1,800/mo",7,0.3 mi,5,0.9 mi,4,0.4 mi,new-york-ny
650,https://www.zillow.com/homedetails/15-W-108th-St-18-New-York-NY-10025/2077994276_zpid/,"$280,000",New York,10025,Condo,1900,No Data,No Data,0,$431,1,1,31 days,"6,856",340,"$273,636","$1,800/mo",7,0.3 mi,5,0.9 mi,4,0.4 mi,new-york-ny
"1,600",https://www.zillow.com/homedetails/20-E-Reading-Ave-Staten-Island-NY-10308/32353201_zpid/,"$489,000",Staten Island,10308,Single Family,1976,"Forced air, Gas",Central,0,$306,3,2,4 days,"1,603",92,"$462,989","$2,500/mo",8,0.3 mi,9,2.5 mi,4,3.3 mi,new-york-ny
"1,482",https://www.zillow.com/homedetails/761-New-Jersey-Ave-Brooklyn-NY-11207/30646783_zpid/,"$599,000",Brooklyn,11207,Single Family,1920,"Radiant, Oil",No Data,0,$404,4,3,3 days,"1,365",64,"$582,546","$2,600/mo",2,0.1 mi,2,0.3 mi,4,0.3 mi,new-york-ny
"2,900",https://www.zillow.com/homedetails/301-E-61st-St-19A-New-York-NY-10065/300195837_zpid/,"$9,500,000",New York,10065,Condo,2017,No Data,Central,0,"$3,276",4,4,36 days,"6,178",225,"$10,346,561","$17,750/mo",10,0.1 mi,2,1.7 mi,9,2.7 mi,new-york-ny
"1,038",https://www.zillow.com/homedetails/11860-227th-St-Jamaica-NY-11411/32196923_zpid/,"$250,000",Jamaica,11411,Single Family,1950,No Data,No Data,0,$241,2,1,9 days,"3,956",116,"$246,944","$2,600/mo",6,0.5 mi,5,1.2 mi,3,0.8 mi,new-york-ny
"1,425",https://www.zillow.com/homedetails/123-Wellbrook-Ave-Staten-Island-NY-10314/58577130_zpid/,"$619,900",Staten Island,10314,Single Family,1999,"Forced air, Gas",Central,0,$435,3,3,3 days,"1,042",55,"$568,431","$2,300/mo",8,0.5 mi,7,1.9 mi,4,0.4 mi,new-york-ny
"1,200",https://www.zillow.com/homedetails/231-W-16th-St-New-York-NY-10011/2077661881_zpid/,"$1,500,000",New York,10011,Condo,No Data,No Data,No Data,0,"$1,250",3,2,3 days,"1,055",75,"$1,539,931","$2,300/mo",8,0.5 mi,7,1.9 mi,4,0.4 mi,new-york-ny
"1,800",https://www.zillow.com/homedetails/100-W-57th-St-APT-16C-New-York-NY-10019/2078210761_zpid/,"$519,000",New York,10019,Condo,1962,No Data,Central,0,$288,3,3,47 days,"21,073",550,"$2,450,867","$2,300/mo",8,0.5 mi,7,1.9 mi,4,0.4 mi,new-york-ny
"1,852",https://www.zillow.com/homedetails/4230-Boyd-Ave-Bronx-NY-10466/29836975_zpid/,"$499,999",Bronx,10466,Single Family,1930,"Radiant, Gas",Wall,0,$270,3,3,8 days,"2,561",161,"$492,090","$1,850/mo",5,0.3 mi,4,0.9 mi,4,0.4 mi,new-york-ny
"1,712",https://www.zillow.com/homedetails/85-Saint-Stephens-Pl-Staten-Island-NY-10306/143710560_zpid/,"$742,000",Staten Island,10306,Single Family,1935,Gas,Central,0,$433,3,2,1 day,313,14,"$492,090","$1,850/mo",5,0.3 mi,4,0.9 mi,4,0.4 mi,new-york-ny
"1,482",https://www.zillow.com/homedetails/761-New-Jersey-Ave-Brooklyn-NY-11207/30646783_zpid/,"$599,000",Brooklyn,11207,Single Family,1920,"Radiant, Oil",No Data,0,$404,4,3,3 days,"1,365",64,"$582,546","$2,600/mo",2,0.1 mi,2,0.3 mi,4,0.3 mi,new-york-ny
,https://www.zillow.com/homedetails/2381-Dickens-St-Far-Rockaway-NY-11691/2077670560_zpid/,"$200,000",Far Rockaway,11691,Single Family,1950,No Data,No Data,0,0,3,2,4 days,"1,230",43,"$582,546","$2,600/mo",2,0.1 mi,2,0.3 mi,4,0.3 mi,new-york-ny
"4,511",https://www.zillow.com/homedetails/310-E-46th-St-PENTHOUSE-HJ-New-York-NY-10017/2077720533_zpid/,"$3,500,000",New York,10017,Apartment,1929,No Data,Central,0,$776,6,5,8 days,"3,006",122,"$582,546","$2,600/mo",2,0.1 mi,2,0.3 mi,4,0.3 mi,new-york-ny
,https://www.zillow.com/homedetails/320-E-42nd-St-APT-3204-New-York-NY-10017/2079445327_zpid/,"$395,000",New York,10017,Condo,1929,No Data,No Data,0,0,2,2,16 days,"6,808",184,"$1,069,723","$2,600/mo",2,0.1 mi,2,0.3 mi,4,0.3 mi,new-york-ny
"1,845",https://www.zillow.com/homedetails/401-E-35th-St-Brooklyn-NY-11203/30660906_zpid/,"$649,000",Brooklyn,11203,Single Family,1930,No Data,No Data,0,$352,3,2,11 days,"5,945",243,"$654,795","$2,300/mo",4,0.2 mi,5,0.9 mi,4,0.3 mi,new-york-ny
950,https://www.zillow.com/homedetails/175-Willow-Rd-E-Staten-Island-NY-10314/32302252_zpid/,"$549,900",Staten Island,10314,Single Family,1965,"Forced air, Gas",No Data,0,$579,3,2,2 days,765,22,"$504,243","$2,400/mo",4,0.3 mi,4,0.3 mi,2,1 mi,new-york-ny
,https://www.zillow.com/homedetails/163-45-Cross-Bay-Blvd-Howard-Beach-NY-11414/2080383358_zpid/,"$185,000",Howard Beach,11414,Single Family,1984,No Data,No Data,0,0,3,2,102 days,"18,249",406,"$176,680","$2,400/mo",4,0.3 mi,4,0.3 mi,2,1 mi,new-york-ny
"5,042",https://www.zillow.com/homedetails/995-5th-Ave-New-York-NY-10028/219692413_zpid/,"$55,000,000",New York,10028,Apartment,1926,No Data,Central,0,"$10,908",6,8,31 days,"14,225",371,"$8,700,816","$7,500/mo",10,0.1 mi,2,1.1 mi,9,3.3 mi,new-york-ny
"1,852",https://www.zillow.com/homedetails/4230-Boyd-Ave-Bronx-NY-10466/29836975_zpid/,"$499,999",Bronx,10466,Single Family,1930,"Radiant, Gas",Wall,0,$270,3,3,8 days,"2,561",161,"$492,090","$1,850/mo",5,0.3 mi,4,0.9 mi,4,0.4 mi,new-york-ny
750,https://www.zillow.com/homedetails/2090-Madison-Ave-APT-3E-New-York-NY-10037/88887595_zpid/,"$325,000",New York,10037,Condo,1920,No Data,No Data,0,$433,3,2,40 days,"16,197",379,"$702,316","$3,000/mo",1,0.2 mi,3,1.2 mi,1,0.2 mi,new-york-ny
"2,900",https://www.zillow.com/homedetails/88-Radford-St-Staten-Island-NY-10314/32312785_zpid/,"$889,000",Staten Island,10314,Single Family,1970,"Forced air, Gas",Central,0,$307,7,5,2 days,832,28,"$862,112","$2,100/mo",5,0.3 mi,7,0.2 mi,2,3 mi,new-york-ny
"2,000",https://www.zillow.com/homedetails/853-E-220th-St-Bronx-NY-10467/29827325_zpid/,"$299,999",Bronx,10467,Single Family,1925,"Baseboard, Gas",No Data,0,$150,5,3,41 days,"12,447",184,"$510,082","$2,000/mo",3,0.5 mi,2,0.2 mi,4,0.4 mi,new-york-ny
"1,360",https://www.zillow.com/homedetails/450-Richmond-Hill-Rd-Staten-Island-NY-10314/32316872_zpid/,"$445,900",Staten Island,10314,Townhouse,1989,"Forced air, Gas",Central,0,$328,2,2,2 days,"1,253",80,"$448,638","$2,400/mo",7,0.4 mi,7,0.7 mi,2,3.4 mi,new-york-ny
750,https://www.zillow.com/homedetails/3840-Greystone-Ave-APT-5P-Bronx-NY-10463/215955486_zpid/,"$289,000",Bronx,10463,Condo,1951,No Data,No Data,0,$385,2,1,2 days,615,49,"$284,278","$1,759/mo",8,1 mi,5,0.6 mi,2,3.4 mi,new-york-ny
"1,960",https://www.zillow.com/homedetails/900-Edison-Ave-Bronx-NY-10465/29844659_zpid/,"$799,000",Bronx,10465,Multiple Occupancy,1925,"Other, Gas",None,0,0,7,3,6 days,"2,219",77,"$869,375","$2,200/mo",8,0.3 mi,9,0.4 mi,2,1.1 mi,new-york-ny
,https://www.zillow.com/homedetails/97-S-8th-St-APT-22-Brooklyn-NY-11249/2084224760_zpid/,"$399,000",Brooklyn,11249,Condo,1910,No Data,No Data,0,0,2,1,72 days,"9,600",307,"$588,175","$2,495/mo",2,0.3 mi,4,0.3 mi,2,0.6 mi,new-york-ny
"6,234",https://www.zillow.com/homedetails/157-W-57th-St-PENTHOUSE-87-New-York-NY-10019/122273268_zpid/,"$49,800,000",New York,10019,Condo,2013,No Data,Central,0,"$7,988",4,5,325 days,"10,482",329,"$41,057,700","$49,500/mo",6,0.7 mi,2,2.4 mi,9,2 mi,new-york-ny
"1,200",https://www.zillow.com/homedetails/231-W-16th-St-New-York-NY-10011/2077661881_zpid/,"$1,500,000",New York,10011,Condo,No Data,No Data,No Data,0,"$1,250",3,2,3 days,"1,055",75,"$1,539,931","$49,500/mo",6,0.7 mi,2,2.4 mi,9,2 mi,new-york-ny
"7,218",https://www.zillow.com/homedetails/32-Boulevard-Whitestone-NY-11357/2077766048_zpid/,"$8,988,000",Whitestone,11357,Single Family,2009,"Forced air, Radiant, Gas",Central,0,"$1,245",6,6,11 days,"4,001",107,"$8,246,038","$49,500/mo",6,0.7 mi,2,2.4 mi,9,2 mi,new-york-ny
650,https://www.zillow.com/homedetails/15-W-108th-St-18-New-York-NY-10025/2077994276_zpid/,"$280,000",New York,10025,Condo,1900,No Data,No Data,0,$431,1,1,31 days,"6,856",340,"$273,636","$49,500/mo",6,0.7 mi,2,2.4 mi,9,2 mi,new-york-ny
"2,560",https://www.zillow.com/homedetails/940-Cranford-Ave-Bronx-NY-10466/29840451_zpid/,"$300,000",Bronx,10466,Multiple Occupancy,1960,No Data,No Data,0,0,5,2,50 days,"8,884",234,"$297,549","$2,100/mo",6,0.8 mi,4,1.2 mi,4,1.2 mi,new-york-ny
"1,425",https://www.zillow.com/homedetails/123-Wellbrook-Ave-Staten-Island-NY-10314/58577130_zpid/,"$619,900",Staten Island,10314,Single Family,1999,"Forced air, Gas",Central,0,$435,3,3,3 days,"1,043",55,"$568,431","$2,300/mo",8,0.5 mi,7,1.9 mi,4,0.4 mi,new-york-ny
"1,944",https://www.zillow.com/homedetails/604-City-Island-Ave-Bronx-NY-10464/29850694_zpid/,"$400,000",Bronx,10464,Single Family,1899,"Baseboard, Gas",No Data,0,$206,3,2,46 days,"9,966",238,"$395,806","$2,300/mo",5,0.8 mi,3,2.9 mi,4,0.4 mi,new-york-ny
"1,892",https://www.zillow.com/homedetails/16124-130th-Ave-Jamaica-NY-11434/32187931_zpid/,"$325,000",Jamaica,11434,Single Family,1935,No Data,No Data,0,$172,3,2,--,"9,568",195,"$322,608","$2,250/mo",4,0.7 mi,4,2.4 mi,4,0.4 mi,new-york-ny
"20,000",https://www.zillow.com/homedetails/854-5th-Ave-New-York-NY-10065/2094507705_zpid/,"$50,000,000",New York,10065,Townhouse,1910,No Data,No Data,0,"$2,500",Studio,--,224 days,"11,503",201,"$6,750,830","$8,500/mo",10,0.5 mi,2,1.7 mi,9,2.7 mi,new-york-ny
"3,000",https://www.zillow.com/homedetails/76-Joline-Ave-Staten-Island-NY-10307/62711360_zpid/,"$699,900",Staten Island,10307,Single Family,2002,Gas,Central,0,$233,5,5,--,"6,409",158,"$984,313","$1,400/mo",7,0.4 mi,10,0.4 mi,4,3 mi,new-york-ny
"1,232",https://www.zillow.com/homedetails/1029-80th-St-1-Brooklyn-NY-11228/2077679683_zpid/,"$838,000",Brooklyn,11228,Single Family,1925,Oil,No Data,0,$680,3,2,4 days,"1,221",37,"$707,184","$1,400/mo",7,0.4 mi,10,0.4 mi,4,3 mi,new-york-ny
,https://www.zillow.com/homedetails/205-E-63rd-St-APT-15D-New-York-NY-10065/2078579913_zpid/,"$600,000",New York,10065,Condo,1963,No Data,Central,0,0,2,2,73 days,"12,831",393,"$1,212,170","$1,400/mo",7,0.4 mi,10,0.4 mi,4,3 mi,new-york-ny
"1,224",https://www.zillow.com/homedetails/57-Neutral-Ave-Staten-Island-NY-10306/32336110_zpid/,"$289,000",Staten Island,10306,Single Family,1940,Gas,No Data,0,$236,3,2,96 days,"14,407",261,"$274,576","$2,300/mo",7,1 mi,5,1 mi,4,0.7 mi,new-york-ny
450,https://www.zillow.com/homedetails/157-W-123rd-St-APT-1A-New-York-NY-10027/2089448714_zpid/,"$180,000",New York,10027,Condo,1910,No Data,No Data,0,$400,1,1,50 days,"13,228",396,"$175,744","$2,075/mo",3,0.2 mi,3,0.5 mi,4,0.7 mi,new-york-ny
"13,500",https://www.zillow.com/homedetails/14-Peter-Ct-Staten-Island-NY-10304/32294692_zpid/,"$5,500,000",Staten Island,10304,Single Family,2000,Gas,Central,0,$407,6,8,74 days,"9,604",248,"$4,916,273","$3,500/mo",7,0.3 mi,7,4 mi,4,1.5 mi,new-york-ny
"1,300",https://www.zillow.com/homedetails/106-Pearsall-St-Staten-Island-NY-10305/32328340_zpid/,"$489,000",Staten Island,10305,Townhouse,1990,"Forced air, Gas",Central,0,$376,3,2,2 days,697,28,"$449,880","$2,550/mo",3,0.5 mi,2,2.1 mi,3,3.6 mi,new-york-ny
"2,142",https://www.zillow.com/homedetails/17314-108th-Ave-Jamaica-NY-11433/63751755_zpid/,"$579,000",Jamaica,11433,Single Family,1940,"Baseboard, Gas",No Data,0,$270,4,3,61 days,"5,123",215,"$574,127","$2,400/mo",3,0.1 mi,3,0.6 mi,3,3.6 mi,new-york-ny
,https://www.zillow.com/homedetails/781-5th-Ave-FLOOR-18-New-York-NY-10022/2080654601_zpid/,"$55,000,000",New York,10022,Condo,1928,No Data,Central,0,0,7,8,207 days,"10,003",92,"$20,583,388","$2,400/mo",3,0.1 mi,3,0.6 mi,3,3.6 mi,new-york-ny
,https://www.zillow.com/homedetails/181-Thompson-St-APT-6-New-York-NY-10012/2133278199_zpid/,"$450,000",New York,10012,Apartment,1903,No Data,No Data,No,0,1,1,5 days,"2,325",154,"$20,583,388","$2,400/mo",3,0.1 mi,3,0.6 mi,3,3.6 mi,new-york-ny
